180.82000000000002,199.80200000000002,186.292,206.068,208.307,236.768,265.975,192.973,178.529,183.506,182.543,183.45600000000002,172.86599999999999,184.232,178.928,249.387,196.065,195.643,184.63199999999998,187.425,184.832,175.65200000000002,185.229,183.03300000000002,247.94299999999998,188.82999999999998,180.352,184.501,179.07899999999998,186.54000000000002,180.47,185.139,184.137,256.35200000000003,193.995,177.684,179.77,179.351,183.731,178.601,175.011,176.01500000000001,254.436,189.392,187.81400000000002,183.779,184.721,181.779,183.51500000000001,183.472,177.741,251.305,194.025,186.002,180.051,184.507,175.677,182.60899999999998,185.57199999999997,184.275,260.90200000000004,200.773,183.26700000000002,185.454,177.093,183.428,177.179,183.368,182.417,254.10100000000003,186.89,185.282,177.9,186.444,180.032,191.95499999999998,181.948,191.789,254.985,189.67000000000002,178.82600000000002,186.085,185.644,178.214,180.352,179.453,181.749,261.627,196.25300000000001,184.851,186.463,194.32399999999998,183.327,186.661,193.93099999999998,181.729,254.45800000000003,191.31699999999998,186.263,185.57399999999998
time_diff_enroll_mean,193.23113999999998
