191.279,241.29,200.25699999999998,204.416,198.11,246.18200000000002,213.01,189.401,190.03400000000002,215.086,249.23999999999998,194.476,198.796,201.738,249.995,205.701,221.287,198.33700000000002,190.412,237.507,203.947,192.37,188.989,234.387,206.917,196.702,193.676,231.06799999999998,199.739,216.845,200.512,192.326,245.72299999999998,196.46,201.859,201.507,243.899,202.843,191.839,191.012,235.05200000000002,203.231,196.855,199.83200000000002,235.642,206.15800000000002,231.252,315.486,381.884,200.959,202.793,192.016,200.256,191.092,257.596,201.25199999999998,201.06799999999998,199.61,196.137,241.16000000000003,201.602,205.426,198.321,210.927,222.129,259.313,207.77499999999998,204.383,201.386,194.511,193.46099999999998,254.37900000000002,203.681,201.026,194.406,193.434,249.138,196.636,200.77800000000002,189.218,199.687,188.917,254.75900000000001,203.048,200.71900000000002,192.493,198.12199999999999,256.64599999999996,200.94400000000002,207.99200000000002,201.647,192.496,191.424,285.397,233.23499999999999,199.381,192.77,199.669,253.788,205.33599999999998
time_diff_enroll_mean,212.98905000000002
