1370.993,1278.559,1276.733,1260.208,1204.913,1272.115,1268.047,1286.796,1165.964,1249.476,1299.795,1263.16,1207.9850000000001,1270.039,1291.0520000000001,1263.8100000000002,1221.46,1301.123,1259.658,1274.048,1194.1109999999999,1279.327,1277.0829999999999,1270.949,1205.6229999999998,1267.092,1258.836,1298.7759999999998,1211.297,1268.687,1269.156,1297.7749999999999,1186.709,1275.0490000000002,1272.781,1258.2469999999998,1187.324,1254.068,1286.868,1292.621,1193.396,1283.479,1264.134,1289.1109999999999,1571.4660000000001,1441.294,1272.74,1282.71,1288.501,1205.354,1270.645,1294.354,1272.5040000000001,1206.5030000000002,1319.078,1278.583,1276.1979999999999,1218.404,1275.8700000000001,1291.767,1471.673,1213.6979999999999,1290.7150000000001,1279.5639999999999,1286.26,1224.149,1281.404,1266.875,1253.5,1197.5320000000002,1287.259,1287.382,1279.83,1211.33,1283.952,1281.874,1271.32,1217.649,1248.839,1296.03,1272.337,1218.719,1266.567,1255.9089999999999,1298.298,1187.9470000000001,1276.684,1268.495,1260.747,1185.5610000000001,1304.83,1298.436,1261.0030000000002,1187.822,1259.494,1283.229,1268.838,1583.3600000000001,1459.115,1261.799
time_diff_mean,1272.84429
paginated_count,1
