0.012,0.011,0.013,0.013,0.012,0.012,0.011,0.011,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.007,0.012,0.012,0.012,0.011,0.012,0.013,0.011,0.012,0.012,0.012,0.012,0.011,0.012,0.012,0.012,0.012,0.012,0.012,0.016,0.012,0.011,0.013,0.011,0.012,0.012,0.011,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.013,0.011,0.012,0.012,0.011,0.011,0.012,0.006,0.005,0.013,0.01,0.011,0.011,0.012,0.012,0.012,0.012,0.011,0.012,0.012,0.012,0.012,0.011,0.012,0.012,0.012,0.012,0.012,0.011,0.012,0.012,0.011,0.014,0.011,0.012,0.013,0.012,0.012,0.011,0.011,0.011,0.011,0.012,0.012,0.011,0.011,0.011,0.013,0.012,0.011,0.012
time_diff_mean_1,0.011669999999999998
