1422.5529999999999,1260.703,1289.374,1241.201,1292.664,1310.452,1529.703,1243.498,1311.6989999999998,1258.732,1269.9689999999998,1283.1870000000001,1443.52,1358.8819999999998,1252.47,1322.369,1280.282,1261.527,1426.498,1400.279,1266.048,1336.018,1296.345,1235.2730000000001,1448.38,1415.7869999999998,1271.216,1312.1480000000001,1289.77,1269.7179999999998,1409.994,1436.003,1244.003,1325.555,1307.2820000000002,1262.014,1362.8929999999998,1507.343,1272.797,1298.914,1285.5220000000002,1276.366,1297.95,1457.664,1374.061,1265.128,1324.272,1311.228,1254.6399999999999,1467.382,1432.49,1244.336,1332.77,1289.677,1250.156,1424.745,1454.205,1287.835,1317.2299999999998,1308.522,1262.526,1364.406,1509.6750000000002,1266.195,1309.444,1264.7740000000001,1340.565,1292.604,1581.969,1277.498,1311.565,1257.788,1313.273,1296.094,1483.922,1381.7930000000001,1256.534,1336.382,1324.484,1235.049,1447.2640000000001,1432.254,1248.252,1292.103,1267.7169999999999,1240.4660000000001,1403.996,1454.895,1262.38,1314.1190000000001,1280.357,1307.234,1390.664,1569.947,1283.577,1324.678,1243.7160000000001,1303.146,1550.618,1276.4070000000002
time_diff_mean,1332.4357200000002
paginated_count,1
