271.856,251.34099999999998,301.114,262.07000000000005,255.99699999999999,247.252,254.693,301.191,254.498,250.62800000000001,249.122,320.943,299.404,279.356,259.781,246.781,295.35,264.058,255.40099999999998,256.259,246.894,313.293,282.15299999999996,292.714,258.844,316.407,253.125,258.662,255.722,256.498,313.42199999999997,255.73800000000003,257.549,262.924,302.954,282.84,296.452,266.381,296.782,264.26800000000003,257.344,267.983,252.56400000000002,312.336,258.53,260.463,284.404,334.532,268.822,252.32500000000002,247.782,249.946,300.39700000000005,250.69200000000004,254.41000000000003,256.609,299.642,262.38800000000003,258.23400000000004,249.645,307.919,287.928,316.257,281.366,263.024,310.216,265.854,255.262,254.79299999999998,306.889,256.67699999999996,255.83,250.903,311.23400000000004,259.256,254.16499999999996,255.06099999999998,359.56,328.238,277.89799999999997,262.90599999999995,304.96000000000004,264.90799999999996,270.091,248.092,318.426,259.642,273.889,255.94400000000002,309.095,269.02,269.46999999999997,257.185,295.933,269.232,252.26100000000002,258.351,296.145,286.654,258.608
time_diff_create_mean,274.28907000000004
