48262.883,48161.749,48575.127,48152.642,48582.340000000004,48865.085,48948.939000000006,48278.05699999999,48525.738,48917.200000000004,48401.089,48081.783,48321.975,48221.263,48378.901,48875.099,48868.423,48324.737,48474.945,47971.738000000005,51168.511000000006,48455.449,48751.831000000006,49606.863,48629.67600000001,48249.294,48883.530999999995,47901.494,48558.89,48338.733,48484.385,48540.752,48452.052,47959.257,48584.511,48370.823000000004,48451.456999999995,48361.387,48061.526999999995,48497.572,48416.669,48064.903,48388.066,48884.824,49294.535,48752.302,48304.498,48217.350000000006,48443.216,48168.534,48430.756,48501.462,48745.912,48056.452999999994,48455.896,48247.679,48480.386000000006,48583.844999999994,48132.564,48227.818999999996,48320.002,48206.33,48382.060000000005,48288.608,48453.239,47997.486000000004,48321.939999999995,48478.281,48364.655999999995,48106.485,48527.068,48442.174999999996,47902.038,48464.809,48501.14,48720.703,48656.013,48528.350000000006,48603.758,48180.205,48314.670999999995,49192.807,48199.219999999994,48434.49600000001,48363.689999999995,48485.683000000005,47895.166000000005,48246.126,48757.576,48032.772000000004,48246.047,48499.736,48341.159,47724.022,48299.503000000004,48630.208000000006,48064.647,48310.726,48389.609,48350.16499999999
time_diff_mean,48445.18751999999
paginated_count,40
