271.13599999999997,246.358,240.26600000000002,241.812,239.4,243.37300000000002,317.503,244.961,242.309,239.696,235.446,236.07600000000002,233.96,247.933,339.451,242.77599999999998,247.42700000000002,251.071,235.711,238.808,241.483,239.619,325.396,248.145,262.75100000000003,251.02200000000002,252.195,245.264,231.618,234.142,314.87199999999996,241.82899999999998,241.568,250.014,244.366,231.926,241.79899999999998,243.25900000000001,318.583,240.887,243.783,259.524,282.538,256.712,243.842,240.635,325.53,245.459,239.952,237.89499999999998,241.458,236.513,247.40200000000002,235.721,318.98199999999997,278.225,259.33099999999996,243.006,242.794,241.29600000000002,235.26,248.586,326.83099999999996,246.087,248.485,244.077,247.74599999999998,240.416,234.69,236.005,329.228,294.744,268.035,254.048,236.56,236.72000000000003,240.494,231.681,319.522,253.363,245.655,245.26000000000002,263.33299999999997,257.211,242.434,231.701,317.014,264.737,244.98,251.996,242.917,235.376,233.457,243.101,348.115,248.95000000000002,242.115,252.80700000000002,252.92399999999998,241.95600000000002
time_diff_create_mean,255.35425999999998
