0.01,0.011,0.046,0.011,0.006,0.011,0.011,0.01,0.011,0.011,0.01,0.011,0.011,0.01,0.013,0.012,0.011,0.01,0.012,0.01,0.011,0.014,0.01,0.01,0.011,0.011,0.011,0.01,0.011,0.01,0.011,0.01,0.01,0.011,0.011,0.011,0.01,0.012,0.012,0.011,0.011,0.006,0.01,0.011,0.012,0.006,0.01,0.01,0.011,0.01,0.011,0.015000000000000001,0.012,0.011,0.011,0.011,0.012,0.01,0.01,0.011,0.01,0.01,0.009000000000000001,0.013,0.011,0.013,0.01,0.011,0.011,0.011,0.011,0.011,0.011,0.01,0.01,0.011,0.01,0.011,0.015000000000000001,0.01,0.006,0.011,0.01,0.011,0.012,0.01,0.012,0.011,0.005,0.01,0.011,0.01,0.011,0.012,0.012,0.011,0.011,0.011,0.011,0.011
time_diff_mean_1,0.011050000000000003
