146.48,124.734,116.01599999999999,118.722,112.958,118.541,115.286,117.922,118.295,117.322,128.878,119.478,118.495,117.358,121.36800000000001,122.059,122.836,116.341,163.64999999999998,118.995,119.818,119.59500000000001,114.76,117.309,116.267,113.323,119.025,114.996,121.697,103.43299999999999,116.463,116.069,117.181,121.811,114.276,166.458,125.823,93.445,120.394,120.31500000000001,118.739,120.026,117.783,116.31,102.345,124.72999999999999,110.845,117.97,109.84299999999999,111.843,124.002,119.09500000000001,116.463,165.393,129.866,115.91600000000001,117.958,118.241,116.853,117.107,116.529,120.37299999999999,119.782,97.40400000000001,90.845,108.143,93.00999999999999,93.85000000000001,116.047,124.546,99.63,87.634,96.064,108.94800000000001,95.542,118.987,114.937,129.606,117.68599999999999,115.426,118.245,102.654,114.99,116.823,117.395,101.947,111.10000000000001,161.507,121.911,121.879,117.773,118.557,118.916,121.852,107.798,117.77,125.086,114.53399999999999,94.378,113.358
iteration,100
